id,timestamp,alert_type,description
3570,2026-04-14 10:11:29,EVENT_VERDICT,verdict=suspicious | src=10.0.122.138 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3569,2026-04-14 10:11:29,INCIDENT,host=10.0.122.138 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3568,2026-04-14 10:11:29,EVENT_VERDICT,verdict=suspicious | src=10.0.119.120 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3567,2026-04-14 10:11:29,INCIDENT,host=10.0.119.120 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3566,2026-04-14 10:11:26,EVENT_VERDICT,verdict=suspicious | src=10.0.121.183 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3565,2026-04-14 10:11:26,EVENT_VERDICT,verdict=suspicious | src=10.0.117.221 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3564,2026-04-14 10:11:26,INCIDENT,host=10.0.117.221 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3563,2026-04-14 10:11:25,ML_ANOMALY,10.0.124.90 -> 74.125.205.190 dport=443
3562,2026-04-14 10:11:25,EVENT_VERDICT,verdict=suspicious | src=10.0.113.230 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3561,2026-04-14 10:11:25,INCIDENT,host=10.0.113.230 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3560,2026-04-14 10:11:25,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3559,2026-04-14 10:11:23,EVENT_VERDICT,verdict=suspicious | src=10.0.124.220 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3558,2026-04-14 10:11:23,INCIDENT,host=10.0.124.220 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3557,2026-04-14 10:11:22,EVENT_VERDICT,verdict=suspicious | src=10.0.122.194 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3556,2026-04-14 10:11:22,INCIDENT,host=10.0.122.194 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3555,2026-04-14 10:11:22,EVENT_VERDICT,verdict=suspicious | src=10.0.124.121 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3554,2026-04-14 10:11:22,INCIDENT,host=10.0.124.121 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3553,2026-04-14 10:11:21,EVENT_VERDICT,verdict=suspicious | src=192.168.13.6 | dst=10.0.124.90 | dport=8051 | reasons=признаки flood/DoS
3552,2026-04-14 10:11:21,ML_ANOMALY,10.0.116.148 -> 239.255.255.250 dport=1900
3551,2026-04-14 10:11:21,EVENT_VERDICT,"verdict=suspicious | src=10.0.116.148 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3550,2026-04-14 10:11:20,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3549,2026-04-14 10:11:19,EVENT_VERDICT,verdict=suspicious | src=10.0.117.15 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3548,2026-04-14 10:11:19,INCIDENT,host=10.0.117.15 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3547,2026-04-14 10:11:17,EVENT_VERDICT,verdict=suspicious | src=10.0.119.5 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3546,2026-04-14 10:11:17,INCIDENT,host=10.0.119.5 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3545,2026-04-14 10:11:17,EVENT_VERDICT,verdict=suspicious | src=10.0.116.109 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3544,2026-04-14 10:11:17,INCIDENT,host=10.0.116.109 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3543,2026-04-14 10:11:17,EVENT_VERDICT,verdict=suspicious | src=10.0.113.112 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3542,2026-04-14 10:11:17,ML_ANOMALY,10.0.124.181 -> 239.255.255.250 dport=1900
3541,2026-04-14 10:11:16,ML_ANOMALY,10.0.124.181 -> 239.255.255.250 dport=1900
3540,2026-04-14 10:11:16,EVENT_VERDICT,verdict=suspicious | src=10.0.123.235 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3539,2026-04-14 10:11:16,INCIDENT,host=10.0.123.235 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3538,2026-04-14 10:11:16,EVENT_VERDICT,verdict=suspicious | src=10.0.115.31 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3537,2026-04-14 10:11:16,INCIDENT,host=10.0.115.31 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3536,2026-04-14 10:11:16,DOS_SUSPECT,pps=9.2
3535,2026-04-14 10:11:15,EVENT_VERDICT,verdict=suspicious | src=10.0.123.140 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3534,2026-04-14 10:11:15,INCIDENT,host=10.0.123.140 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3533,2026-04-14 10:11:15,EVENT_VERDICT,verdict=suspicious | src=10.0.124.227 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3532,2026-04-14 10:11:15,INCIDENT,host=10.0.124.227 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3531,2026-04-14 10:11:15,EVENT_VERDICT,verdict=suspicious | src=10.0.123.50 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3530,2026-04-14 10:11:14,EVENT_VERDICT,verdict=suspicious | src=10.0.124.115 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3529,2026-04-14 10:11:14,INCIDENT,host=10.0.124.115 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3528,2026-04-14 10:11:14,EVENT_VERDICT,verdict=suspicious | src=10.0.123.202 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3527,2026-04-14 10:11:14,EVENT_VERDICT,verdict=suspicious | src=10.0.123.99 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3526,2026-04-14 10:11:14,INCIDENT,host=10.0.123.99 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3525,2026-04-14 10:11:12,EVENT_VERDICT,verdict=suspicious | src=57.144.113.32 | dst=10.0.124.90 | dport=20242 | reasons=признаки flood/DoS
3524,2026-04-14 10:11:12,ML_ANOMALY,74.125.205.190 -> 10.0.124.90 dport=51716
3523,2026-04-14 10:11:11,EVENT_VERDICT,verdict=suspicious | src=10.0.124.90 | dst=57.144.113.32 | dport=5222 | reasons=признаки flood/DoS
3522,2026-04-14 10:11:11,EVENT_VERDICT,verdict=suspicious | src=57.144.113.32 | dst=10.0.124.90 | dport=59587 | reasons=признаки flood/DoS
3521,2026-04-14 10:11:11,EVENT_VERDICT,verdict=suspicious | src=57.144.113.32 | dst=10.0.124.90 | dport=49947 | reasons=признаки flood/DoS
3520,2026-04-14 10:11:10,EVENT_VERDICT,verdict=suspicious | src=10.0.124.95 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3519,2026-04-14 10:11:10,INCIDENT,host=10.0.124.95 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3518,2026-04-14 10:11:08,EVENT_VERDICT,verdict=suspicious | src=10.0.124.90 | dst=104.18.43.204 | dport=443 | reasons=признаки flood/DoS
3517,2026-04-14 10:11:07,EVENT_VERDICT,verdict=suspicious | src=10.0.115.52 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3516,2026-04-14 10:11:07,INCIDENT,host=10.0.115.52 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3515,2026-04-14 10:11:07,ML_ANOMALY,10.0.122.84 -> 239.255.255.250 dport=1900
3514,2026-04-14 10:11:07,EVENT_VERDICT,"verdict=suspicious | src=10.0.122.84 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3513,2026-04-14 10:11:07,EVENT_VERDICT,verdict=suspicious | src=10.0.122.84 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3512,2026-04-14 10:11:07,INCIDENT,host=10.0.122.84 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3511,2026-04-14 10:11:06,ML_ANOMALY,10.0.124.181 -> 239.255.255.250 dport=1900
3510,2026-04-14 10:11:05,EVENT_VERDICT,verdict=suspicious | src=10.0.116.148 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3509,2026-04-14 10:11:04,ML_ANOMALY,10.0.117.198 -> 239.255.255.250 dport=3702
3508,2026-04-14 10:11:04,EVENT_VERDICT,"verdict=suspicious | src=10.0.117.198 | dst=239.255.255.250 | dport=3702 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3507,2026-04-14 10:11:04,EVENT_VERDICT,verdict=suspicious | src=10.0.117.198 | dst=239.255.255.250 | dport=3702 | reasons=признаки flood/DoS
3506,2026-04-14 10:11:04,INCIDENT,host=10.0.117.198 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3505,2026-04-14 10:11:02,EVENT_VERDICT,verdict=suspicious | src=10.0.112.84 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3504,2026-04-14 10:11:01,EVENT_VERDICT,verdict=suspicious | src=10.0.124.51 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3503,2026-04-14 10:11:01,EVENT_VERDICT,verdict=suspicious | src=10.0.123.9 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3502,2026-04-14 10:11:01,INCIDENT,host=10.0.123.9 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3501,2026-04-14 10:11:01,EVENT_VERDICT,verdict=suspicious | src=10.0.123.167 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3500,2026-04-14 10:11:01,INCIDENT,host=10.0.123.167 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3499,2026-04-14 10:11:01,EVENT_VERDICT,verdict=suspicious | src=10.0.123.48 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3498,2026-04-14 10:11:00,ML_ANOMALY,10.0.123.50 -> 224.0.0.251 dport=5353
3497,2026-04-14 10:11:00,EVENT_VERDICT,"verdict=suspicious | src=10.0.123.50 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3496,2026-04-14 10:10:59,EVENT_VERDICT,verdict=suspicious | src=10.0.118.183 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3495,2026-04-14 10:10:59,EVENT_VERDICT,verdict=suspicious | src=10.0.115.35 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3494,2026-04-14 10:10:59,INCIDENT,host=10.0.115.35 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3493,2026-04-14 10:10:58,ML_ANOMALY,10.0.117.97 -> 239.255.255.250 dport=1900
3492,2026-04-14 10:10:58,EVENT_VERDICT,verdict=suspicious | src=10.0.116.106 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3491,2026-04-14 10:10:58,INCIDENT,host=10.0.116.106 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3490,2026-04-14 10:10:58,EVENT_VERDICT,verdict=suspicious | src=10.0.122.175 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3489,2026-04-14 10:10:58,INCIDENT,host=10.0.122.175 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3488,2026-04-14 10:10:58,EVENT_VERDICT,verdict=suspicious | src=10.0.118.163 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3487,2026-04-14 10:10:57,ML_ANOMALY,10.0.124.100 -> 239.255.255.250 dport=1900
3486,2026-04-14 10:10:57,EVENT_VERDICT,verdict=suspicious | src=10.0.122.205 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3485,2026-04-14 10:10:57,INCIDENT,host=10.0.122.205 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3484,2026-04-14 10:10:56,ML_ANOMALY,74.125.205.190 -> 10.0.124.90 dport=51716
3483,2026-04-14 10:10:55,ML_ANOMALY,10.0.115.106 -> 239.255.255.250 dport=1900
3482,2026-04-14 10:10:55,EVENT_VERDICT,"verdict=suspicious | src=10.0.115.106 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3481,2026-04-14 10:10:55,EVENT_VERDICT,verdict=suspicious | src=10.0.115.106 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3480,2026-04-14 10:10:55,INCIDENT,host=10.0.115.106 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3479,2026-04-14 10:10:55,EVENT_VERDICT,verdict=suspicious | src=10.0.124.207 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3478,2026-04-14 10:10:55,ML_ANOMALY,10.0.124.100 -> 239.255.255.250 dport=1900
3477,2026-04-14 10:10:55,EVENT_VERDICT,"verdict=suspicious | src=10.0.124.100 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3476,2026-04-14 10:10:55,EVENT_VERDICT,verdict=suspicious | src=10.0.124.100 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3475,2026-04-14 10:10:55,INCIDENT,host=10.0.124.100 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3474,2026-04-14 10:10:54,DOS_SUSPECT,pps=10.9
3473,2026-04-14 10:10:54,EVENT_VERDICT,verdict=suspicious | src=10.0.116.188 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3472,2026-04-14 10:10:54,INCIDENT,host=10.0.116.188 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3471,2026-04-14 10:10:54,EVENT_VERDICT,verdict=suspicious | src=10.0.121.192 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3470,2026-04-14 10:10:54,INCIDENT,host=10.0.121.192 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3469,2026-04-14 10:10:53,EVENT_VERDICT,verdict=suspicious | src=10.0.120.227 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3468,2026-04-14 10:10:53,EVENT_VERDICT,verdict=suspicious | src=10.0.124.93 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3467,2026-04-14 10:10:53,INCIDENT,host=10.0.124.93 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3466,2026-04-14 10:10:53,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3465,2026-04-14 10:10:52,ML_ANOMALY,10.0.123.248 -> 239.255.255.250 dport=1900
3464,2026-04-14 10:10:52,EVENT_VERDICT,"verdict=suspicious | src=10.0.123.248 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3463,2026-04-14 10:10:52,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3462,2026-04-14 10:10:50,EVENT_VERDICT,verdict=suspicious | src=10.0.115.198 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3461,2026-04-14 10:10:50,INCIDENT,host=10.0.115.198 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3460,2026-04-14 10:10:50,EVENT_VERDICT,verdict=suspicious | src=10.0.117.253 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3459,2026-04-14 10:10:50,INCIDENT,host=10.0.117.253 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3458,2026-04-14 10:10:49,EVENT_VERDICT,verdict=suspicious | src=10.0.118.209 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3457,2026-04-14 10:10:49,EVENT_VERDICT,verdict=suspicious | src=10.0.120.61 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3456,2026-04-14 10:10:49,INCIDENT,host=10.0.120.61 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3455,2026-04-14 10:10:49,EVENT_VERDICT,verdict=suspicious | src=10.0.120.187 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3454,2026-04-14 10:10:49,INCIDENT,host=10.0.120.187 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3453,2026-04-14 10:10:48,EVENT_VERDICT,verdict=suspicious | src=193.162.28.248 | dst=10.0.124.90 | dport=56345 | reasons=признаки flood/DoS
3452,2026-04-14 10:10:47,ML_ANOMALY,10.0.114.166 -> 239.255.255.250 dport=1900
3451,2026-04-14 10:10:47,EVENT_VERDICT,"verdict=suspicious | src=10.0.114.166 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3450,2026-04-14 10:10:47,EVENT_VERDICT,verdict=suspicious | src=10.0.114.166 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
3449,2026-04-14 10:10:47,INCIDENT,host=10.0.114.166 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3448,2026-04-14 10:10:47,EVENT_VERDICT,verdict=suspicious | src=10.0.124.14 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3447,2026-04-14 10:10:47,INCIDENT,host=10.0.124.14 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3446,2026-04-14 10:10:46,EVENT_VERDICT,verdict=suspicious | src=10.0.118.71 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3445,2026-04-14 10:10:46,INCIDENT,host=10.0.118.71 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3444,2026-04-14 10:10:45,EVENT_VERDICT,verdict=suspicious | src=10.0.114.195 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3443,2026-04-14 10:10:44,EVENT_VERDICT,verdict=suspicious | src=10.0.118.244 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3442,2026-04-14 10:10:44,INCIDENT,host=10.0.118.244 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3441,2026-04-14 10:10:43,EVENT_VERDICT,verdict=suspicious | src=10.0.120.90 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3440,2026-04-14 10:10:43,INCIDENT,host=10.0.120.90 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3439,2026-04-14 10:10:43,EVENT_VERDICT,verdict=suspicious | src=10.0.124.119 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3438,2026-04-14 10:10:43,INCIDENT,host=10.0.124.119 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3437,2026-04-14 10:10:42,EVENT_VERDICT,verdict=suspicious | src=10.0.113.65 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3436,2026-04-14 10:10:41,EVENT_VERDICT,verdict=suspicious | src=10.0.124.90 | dst=18.165.140.6 | dport=443 | reasons=признаки flood/DoS
3435,2026-04-14 10:10:41,EVENT_VERDICT,verdict=suspicious | src=10.0.124.225 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3434,2026-04-14 10:10:41,INCIDENT,host=10.0.124.225 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3433,2026-04-14 10:10:41,EVENT_VERDICT,verdict=suspicious | src=10.0.112.58 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3432,2026-04-14 10:10:41,INCIDENT,host=10.0.112.58 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3431,2026-04-14 10:10:40,EVENT_VERDICT,verdict=suspicious | src=10.0.113.58 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3430,2026-04-14 10:10:40,INCIDENT,host=10.0.113.58 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3429,2026-04-14 10:10:37,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3428,2026-04-14 10:10:37,EVENT_VERDICT,verdict=suspicious | src=10.0.119.203 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3427,2026-04-14 10:10:37,INCIDENT,host=10.0.119.203 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3426,2026-04-14 10:10:36,EVENT_VERDICT,verdict=suspicious | src=10.0.121.102 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3425,2026-04-14 10:10:36,INCIDENT,host=10.0.121.102 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3424,2026-04-14 10:10:35,ML_ANOMALY,74.125.205.190 -> 10.0.124.90 dport=51716
3423,2026-04-14 10:10:35,DOS_SUSPECT,pps=10.8
3422,2026-04-14 10:10:34,EVENT_VERDICT,verdict=suspicious | src=10.0.120.183 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
3421,2026-04-14 10:10:34,INCIDENT,host=10.0.120.183 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3420,2026-04-14 10:10:34,EVENT_VERDICT,verdict=suspicious | src=10.0.112.110 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
3419,2026-04-14 10:10:34,INCIDENT,host=10.0.112.110 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
3418,2026-04-14 10:10:33,ML_ANOMALY,10.0.119.34 -> 224.0.0.251 dport=5353
3417,2026-04-14 10:10:33,EVENT_VERDICT,"verdict=suspicious | src=10.0.119.34 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS, обнаружена ML-anomaly"
3416,2026-04-14 10:10:32,EVENT_VERDICT,verdict=suspicious | src=10.0.124.90 | dst=185.199.108.133 | dport=443 | reasons=признаки flood/DoS
3415,2026-04-14 10:10:30,EVENT_VERDICT,verdict=suspicious | src=10.0.124.90 | dst=188.43.73.80 | dport=80 | reasons=признаки flood/DoS
3414,2026-04-14 10:10:30,EVENT_VERDICT,verdict=suspicious | src=192.168.13.6 | dst=10.0.124.90 | dport=55910 | reasons=признаки flood/DoS
3413,2026-04-14 10:10:30,EVENT_VERDICT,verdict=suspicious | src=10.0.119.118 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
